"","id","RQ1","Q3","Q4","RQ2A2","C총액1인MIS","RDAY평균","Q7","D_BUN","D_SEX","D_AGE","체류1순위","체류2순위","D_NAT_CLUST","만족한활동","class"
"14167",38091,"2","1","1","2","1","3","5","4","1","2","제주일TOT","없음","동아시아","3","3"
"14168",38093,"3","3","2","11","5","5","4","4","1","5","부산일TOT","서울일TOT","유럽","4","4"
"14169",38094,"1","1","1","2","1","3","4","4","2","3","제주일TOT","없음","동아시아","3","3"
"14170",38101,"3","1","1","2","1","3","5","4","1","3","제주일TOT","없음","동아시아","3","3"
"14171",38105,"4","3","1","3","2","3","4","4","1","4","제주일TOT","없음","동아시아","16","4"
"14172",38109,"1","3","1","12","4","2","5","4","2","2","서울일TOT","제주일TOT","기타","3","1"
"14173",38110,"4","3","1","3","2","3","5","4","2","4","제주일TOT","없음","동아시아","16","3"
"14174",38111,"4","3","1","2","2","3","5","4","2","3","서울일TOT","없음","동아시아","1","3"
"14175",38112,"4","3","2","2","5","5","5","4","1","6","서울일TOT","제주일TOT","유럽","14","4"
"14176",38115,"1","1","1","11","3","3","4","4","1","3","대구일TOT","서울일TOT","유럽","13","2"
"14177",38116,"3","1","1","2","1","1","4","4","2","2","제주일TOT","없음","동남아시아","3","3"
"14178",38117,"1","3","1","2","2","4","4","4","2","3","서울일TOT","없음","동아시아","2","3"
"14179",38118,"3","3","2","11","4","4","5","4","1","2","경남일TOT","없음","유럽","4","4"
"14180",38120,"2","1","1","2","1","3","5","4","2","2","제주일TOT","없음","동남아시아","1","3"
"14181",38121,"2","1","1","1","1","3","5","4","1","4","서울일TOT","없음","동아시아","3","3"
"14182",38122,"1","1","1","2","1","2","4","4","1","2","서울일TOT","없음","기타","1","3"
"14183",38123,"3","3","1","1","3","5","5","4","1","4","서울일TOT","경북일TOT","유럽","14","4"
"14184",38124,"4","3","1","1","1","3","4","4","1","2","서울일TOT","없음","동아시아","14","4"
"14185",38125,"2","1","1","2","1","3","5","4","2","4","제주일TOT","없음","동남아시아","3","3"
"14186",38126,"2","1","1","3","1","2","5","4","2","4","제주일TOT","없음","동남아시아","3","3"
"14187",38128,"4","3","2","2","5","5","4","4","1","5","경기일TOT","서울일TOT","유럽","14","4"
"14188",38129,"2","3","1","2","4","5","5","4","1","4","서울일TOT","경기일TOT","유럽","1","4"
"14189",38130,"1","3","1","2","2","4","5","4","2","3","서울일TOT","없음","동남아시아","4","3"
"14190",38131,"4","3","2","2","4","5","5","4","1","4","서울일TOT","없음","기타","14","4"
"14191",38132,"4","1","1","11","2","3","4","4","2","2","서울일TOT","제주일TOT","동아시아","3","3"
"14192",38133,"4","3","2","2","5","5","4","4","1","3","서울일TOT","없음","유럽","14","4"
"14193",38134,"3","1","1","3","1","2","4","4","1","4","제주일TOT","없음","동남아시아","3","3"
"14194",38136,"1","1","2","2","1","3","5","4","1","2","서울일TOT","없음","동아시아","2","3"
"14195",38137,"3","3","1","11","5","3","4","4","1","2","울산일TOT","충남일TOT","기타","4","4"
"14196",38138,"1","3","2","2","3","4","4","4","1","3","인천일TOT","없음","기타","14","4"
"14197",38140,"1","1","2","2","1","3","5","4","2","2","서울일TOT","없음","동아시아","2","3"
"14198",38142,"2","1","1","2","2","3","5","4","2","2","제주일TOT","서울일TOT","동남아시아","3","3"
"14199",38144,"1","1","3","2","2","3","5","4","2","5","서울일TOT","없음","동아시아","9","3"
"14200",38146,"1","1","1","3","2","3","4","4","2","5","서울일TOT","부산일TOT","동남아시아","2","1"
"14201",38147,"4","3","1","2","2","3","4","4","1","4","경기일TOT","없음","동아시아","2","4"
"14202",38149,"2","1","1","2","1","3","5","4","1","3","제주일TOT","없음","동남아시아","3","3"
"14203",38152,"4","3","1","3","4","4","5","4","1","5","대구일TOT","서울일TOT","북아메리카","14","4"
"14204",38156,"4","1","1","2","1","3","5","4","2","4","제주일TOT","없음","동남아시아","2","3"
"14205",38157,"4","1","1","11","3","2","4","4","2","4","서울일TOT","없음","동아시아","1","3"
"14206",38158,"1","1","1","2","2","3","5","4","2","4","서울일TOT","없음","동남아시아","2","3"
"14207",38159,"3","1","1","3","4","4","5","4","2","4","서울일TOT","경기일TOT","동남아시아","3","3"
"14208",38162,"2","1","1","3","2","3","5","4","2","2","서울일TOT","제주일TOT","동남아시아","2","3"
"14209",38163,"3","1","1","2","1","1","5","4","1","2","서울일TOT","없음","동남아시아","1","3"
"14210",38165,"1","1","1","2","2","3","5","4","1","4","제주일TOT","없음","동남아시아","3","3"
"14211",38166,"1","1","1","3","4","4","5","4","2","3","서울일TOT","부산일TOT","동남아시아","3","1"
"14212",38168,"2","1","1","2","1","3","5","4","1","3","제주일TOT","없음","동남아시아","3","3"
"14213",38169,"3","1","1","2","2","3","5","4","2","6","서울일TOT","없음","동아시아","1","3"
"14214",38170,"1","1","1","3","2","3","4","4","1","2","서울일TOT","경기일TOT","동남아시아","13","1"
"14215",38172,"3","1","1","11","1","1","5","4","2","2","제주일TOT","부산일TOT","동남아시아","4","3"
"14216",38175,"3","1","1","2","2","4","5","4","2","6","서울일TOT","없음","동아시아","4","3"
"14217",38177,"1","1","1","11","1","2","5","4","2","4","제주일TOT","서울일TOT","동남아시아","3","2"
"14218",38178,"1","1","1","11","3","3","5","4","1","3","서울일TOT","부산일TOT","동남아시아","1","1"
"14219",38179,"2","1","1","2","2","4","5","4","2","5","서울일TOT","없음","동아시아","1","3"
"14220",38181,"4","3","1","1","1","3","4","4","1","5","서울일TOT","없음","동아시아","14","4"
"14221",38182,"1","1","3","2","2","3","5","4","1","4","서울일TOT","인천일TOT","동아시아","2","3"
"14222",38184,"3","3","1","1","1","3","4","4","1","5","서울일TOT","없음","동아시아","14","4"
"14223",38185,"4","1","1","11","1","2","5","4","2","2","서울일TOT","제주일TOT","동남아시아","3","3"
"14224",38187,"1","1","3","2","2","4","5","4","2","4","서울일TOT","없음","동아시아","3","3"
"14225",38188,"2","1","1","11","1","1","4","4","1","2","서울일TOT","제주일TOT","동남아시아","1","3"
"14226",38193,"2","1","1","2","2","3","5","4","2","2","서울일TOT","제주일TOT","동남아시아","2","3"
"14227",38196,"2","1","1","3","1","3","5","4","2","2","제주일TOT","없음","동남아시아","3","3"
"14228",38199,"3","1","1","3","1","3","4","4","1","4","제주일TOT","서울일TOT","동남아시아","3","3"
"14229",38200,"2","1","1","2","1","3","4","4","2","3","제주일TOT","없음","동남아시아","1","3"
"14230",38204,"1","3","1","2","2","4","5","4","2","4","대전일TOT","없음","동남아시아","2","3"
"14231",38205,"1","3","1","2","4","5","5","4","2","3","서울일TOT","경기일TOT","동남아시아","14","4"
"14232",38206,"1","1","1","3","5","5","5","4","1","2","서울일TOT","강원일TOT","동남아시아","2","1"
"14233",38207,"3","1","1","11","5","5","5","4","2","2","서울일TOT","없음","북아메리카","12","1"
"14234",38208,"2","3","1","2","3","4","4","4","2","3","서울일TOT","세종일TOT","동남아시아","4","3"
"14235",38210,"2","3","2","11","5","5","4","4","1","3","인천일TOT","서울일TOT","북아메리카","14","4"
"14236",38211,"1","1","1","2","1","3","5","4","2","2","경북일TOT","서울일TOT","동남아시아","4","3"
"14237",38212,"1","3","1","2","2","4","4","4","1","3","서울일TOT","세종일TOT","동남아시아","1","3"
"14238",38213,"2","3","1","2","2","4","5","4","1","3","서울일TOT","경기일TOT","동아시아","14","4"
"14239",38214,"1","3","1","1","1","3","4","4","1","3","인천일TOT","없음","동아시아","1","3"
"14240",38216,"1","3","1","2","2","3","5","4","1","2","서울일TOT","없음","북아메리카","2","3"
"14241",38218,"2","4","3","2","3","5","4","4","1","4","서울일TOT","경기일TOT","동남아시아","15","1"
"14242",38222,"4","3","1","2","2","3","4","4","1","5","대전일TOT","경남일TOT","동아시아","1","4"
"14243",38227,"2","1","2","1","1","3","5","4","2","2","서울일TOT","없음","동아시아","2","3"
"14244",38228,"2","1","1","2","1","3","5","4","2","2","서울일TOT","없음","북아메리카","1","3"
"14245",38229,"1","1","1","1","1","3","5","4","1","2","서울일TOT","없음","동아시아","1","3"
"14246",38232,"1","1","3","2","2","3","5","4","2","2","서울일TOT","경기일TOT","동남아시아","4","3"
"14247",38233,"2","1","1","1","2","4","5","4","2","2","대전일TOT","경북일TOT","동남아시아","2","3"
"14248",38234,"1","1","1","3","2","3","5","4","1","2","서울일TOT","없음","동남아시아","4","1"
"14249",38235,"1","1","1","3","2","3","4","4","2","2","부산일TOT","서울일TOT","동아시아","3","2"
"14250",38236,"1","1","1","11","2","2","5","4","1","2","서울일TOT","부산일TOT","유럽","2","1"
"14251",38237,"3","1","1","2","3","5","5","4","1","3","서울일TOT","경기일TOT","동남아시아","13","3"
"14252",38238,"4","3","1","1","1","1","4","4","1","3","서울일TOT","없음","동아시아","2","3"
"14253",38239,"1","6","1","3","5","5","5","4","2","3","서울일TOT","없음","동남아시아","12","3"
"14254",38240,"1","3","1","2","3","5","5","4","1","5","서울일TOT","없음","북아메리카","14","4"
"14255",38241,"2","1","1","3","2","3","5","4","1","4","서울일TOT","부산일TOT","동남아시아","3","1"
"14256",38242,"2","1","1","3","2","3","5","4","2","5","서울일TOT","부산일TOT","동남아시아","5","1"
"14257",38243,"4","1","1","3","1","3","5","4","2","5","서울일TOT","제주일TOT","동아시아","1","3"
"14258",38244,"3","1","1","3","2","3","4","4","1","6","서울일TOT","없음","북아메리카","3","3"
"14259",38245,"1","1","3","2","2","3","4","4","2","1","서울일TOT","제주일TOT","동남아시아","6","3"
"14260",38247,"1","1","1","2","1","1","5","4","2","6","서울일TOT","없음","북아메리카","3","3"
"14261",38248,"3","1","2","1","1","3","4","4","2","5","서울일TOT","없음","동아시아","1","3"
"14262",38249,"1","1","1","2","2","3","4","4","2","2","서울일TOT","없음","동아시아","2","3"
"14263",38250,"1","3","1","1","3","5","4","4","1","4","인천일TOT","없음","동남아시아","14","4"
"14264",38251,"3","1","1","2","2","3","5","4","2","2","서울일TOT","없음","동남아시아","2","3"
"14265",38259,"4","3","1","2","2","3","5","4","1","4","대구일TOT","없음","동남아시아","1","4"
"14266",38264,"4","2","1","2","1","3","5","4","1","4","서울일TOT","경남일TOT","동아시아","1","3"
"14267",38265,"1","1","1","2","4","5","5","4","2","5","서울일TOT","없음","동남아시아","2","3"
"14268",38269,"4","1","1","2","1","3","5","4","2","2","서울일TOT","부산일TOT","동아시아","1","3"
"14269",38270,"1","1","1","2","1","3","5","4","1","5","서울일TOT","없음","동남아시아","3","3"
"14270",38271,"1","1","1","1","2","4","4","4","2","1","서울일TOT","없음","기타","3","3"
"14271",38273,"4","1","1","3","1","2","5","4","2","2","부산일TOT","서울일TOT","동아시아","1","3"
"14272",38275,"2","1","1","2","1","3","5","4","2","2","서울일TOT","없음","동아시아","1","3"
"14273",38276,"1","1","2","2","1","3","5","4","2","2","서울일TOT","없음","동아시아","1","3"
"14274",38278,"4","3","1","3","4","4","5","4","1","3","서울일TOT","경기일TOT","기타","2","4"
"14275",38281,"2","1","1","2","1","3","5","4","2","2","제주일TOT","서울일TOT","동아시아","3","3"
"14276",38282,"1","1","1","11","4","3","5","4","2","2","서울일TOT","부산일TOT","오세아니아,중동","1","1"
"14277",38285,"4","1","1","3","3","4","5","4","2","2","서울일TOT","부산일TOT","동남아시아","12","3"
"14278",38286,"4","1","1","3","2","3","4","4","1","3","서울일TOT","부산일TOT","동남아시아","5","1"
"14279",38291,"3","3","2","11","5","4","5","4","1","4","서울일TOT","없음","북아메리카","6","4"
"14280",38293,"4","3","1","1","2","4","4","4","1","4","서울일TOT","없음","동아시아","14","4"
"14281",38296,"2","1","1","11","2","3","4","4","2","3","서울일TOT","없음","유럽","6","1"
"14282",38298,"1","1","1","2","2","3","5","4","2","5","서울일TOT","없음","북아메리카","2","3"
"14283",38300,"2","1","1","2","2","4","5","4","2","2","서울일TOT","없음","동남아시아","2","3"
"14284",38301,"2","1","1","2","4","5","5","4","2","2","서울일TOT","경기일TOT","동남아시아","2","3"
"14285",38304,"4","1","1","3","2","3","5","4","2","2","서울일TOT","없음","동남아시아","2","3"
"14286",38305,"3","3","1","2","2","4","4","4","1","2","서울일TOT","없음","동남아시아","4","3"
"14287",38306,"4","3","1","2","5","5","5","4","1","5","서울일TOT","없음","북아메리카","14","4"
"14288",38309,"4","1","1","2","1","3","5","4","2","2","서울일TOT","없음","동아시아","2","3"
"14289",38312,"2","1","1","2","2","4","4","4","2","3","서울일TOT","없음","동아시아","2","3"
"14290",38313,"4","3","1","1","1","3","5","4","1","4","서울일TOT","부산일TOT","동아시아","14","4"
"14291",38316,"4","3","1","1","1","3","4","4","2","4","서울일TOT","부산일TOT","동아시아","14","4"
"14292",38317,"1","1","1","2","1","3","5","4","2","5","서울일TOT","없음","동아시아","3","3"
"14293",38320,"4","3","1","2","5","5","4","4","1","4","경기일TOT","없음","북아메리카","14","4"
"14294",38321,"3","1","1","1","1","3","5","4","2","2","서울일TOT","없음","동아시아","1","3"
"14295",38322,"4","3","1","2","5","5","4","4","1","4","전북일TOT","없음","동아시아","14","4"
"14296",38323,"4","1","1","2","3","5","4","4","2","4","서울일TOT","없음","동아시아","1","3"
"14297",38325,"2","1","3","2","3","4","5","4","1","3","서울일TOT","없음","기타","3","3"
"14298",38326,"4","1","1","1","1","3","5","4","2","2","서울일TOT","없음","동아시아","1","3"
"14299",38327,"1","1","1","2","2","4","5","4","2","4","서울일TOT","없음","동아시아","1","3"
"14300",38328,"3","1","1","2","1","3","5","4","2","2","서울일TOT","없음","동남아시아","3","3"
"14301",38329,"1","1","1","1","1","3","5","4","2","2","서울일TOT","없음","동아시아","1","3"
"14302",38330,"1","2","1","3","3","4","5","4","2","3","서울일TOT","없음","북아메리카","5","1"
"14303",38331,"1","1","1","2","2","4","4","4","2","2","서울일TOT","없음","동아시아","2","3"
"14304",38334,"4","1","1","2","4","5","5","4","2","3","서울일TOT","없음","동아시아","2","3"
"14305",38337,"2","2","1","11","2","3","5","4","1","3","경남일TOT","없음","북아메리카","1","2"
"14306",38338,"4","2","1","11","3","3","4","4","2","5","경기일TOT","없음","북아메리카","1","2"
"14307",38339,"1","2","1","2","4","5","5","4","2","2","서울일TOT","인천일TOT","북아메리카","2","1"
"14308",38341,"4","1","1","1","1","3","5","4","2","2","서울일TOT","없음","동아시아","8","3"
"14309",38342,"4","3","1","2","4","5","5","4","1","5","서울일TOT","대전일TOT","북아메리카","14","4"
"14310",38345,"2","1","1","1","3","5","4","4","2","4","서울일TOT","없음","동아시아","2","3"
"14311",38346,"1","1","1","11","3","3","5","4","2","2","서울일TOT","부산일TOT","동남아시아","2","1"
"14312",38347,"4","1","1","2","1","2","4","4","2","4","서울일TOT","없음","동아시아","1","3"
"14313",38349,"2","1","1","11","3","3","5","4","2","2","서울일TOT","부산일TOT","동남아시아","2","1"
"14314",38350,"2","1","1","2","3","4","4","4","2","2","서울일TOT","부산일TOT","동남아시아","2","3"
"14315",38351,"1","2","1","11","2","2","4","4","2","5","서울일TOT","경기일TOT","북아메리카","4","1"
"14316",38354,"2","1","1","1","1","2","5","4","1","3","서울일TOT","없음","유럽","1","3"
"14317",38356,"1","1","1","2","2","3","5","4","1","3","서울일TOT","부산일TOT","북아메리카","5","1"
"14318",38357,"1","1","1","11","2","3","4","4","2","1","서울일TOT","부산일TOT","동남아시아","1","1"
"14319",38358,"4","1","1","2","4","5","4","4","2","5","서울일TOT","강원일TOT","동아시아","3","3"
"14320",38360,"3","3","1","2","4","5","4","4","1","5","인천일TOT","서울일TOT","북아메리카","14","4"
"14321",38361,"4","1","1","3","3","3","5","4","1","2","서울일TOT","경북일TOT","동남아시아","2","1"
"14322",38363,"2","2","1","11","2","3","4","4","2","6","경기일TOT","서울일TOT","북아메리카","1","2"
"14323",38364,"4","3","1","2","1","3","4","4","1","4","경북일TOT","전북일TOT","동아시아","1","4"
"14324",38365,"4","1","1","2","3","4","5","4","2","5","서울일TOT","없음","동아시아","2","3"
"14325",38367,"4","1","1","2","1","1","5","4","2","4","서울일TOT","없음","동아시아","2","3"
"14326",38368,"4","1","1","3","2","3","5","4","2","2","서울일TOT","부산일TOT","동아시아","1","3"
"14327",38369,"1","1","1","2","1","3","5","4","2","3","서울일TOT","없음","동아시아","1","3"
"14328",38370,"1","3","1","11","5","4","5","4","1","3","대구일TOT","없음","유럽","14","4"
"14329",38374,"1","1","2","2","1","3","5","4","2","3","서울일TOT","없음","동아시아","3","3"
"14330",38377,"1","3","1","2","5","5","4","4","2","3","서울일TOT","경북일TOT","북아메리카","14","4"
"14331",38378,"1","1","1","11","4","3","5","4","2","3","서울일TOT","제주일TOT","북아메리카","12","1"
"14332",38379,"4","3","1","2","2","4","4","4","1","3","서울일TOT","없음","동아시아","1","3"
"14333",38380,"4","1","1","2","2","3","5","4","2","3","서울일TOT","없음","동아시아","1","3"
"14334",38382,"1","3","1","2","1","3","5","4","2","4","서울일TOT","없음","동아시아","1","3"
"14335",38384,"1","1","1","2","2","4","5","4","2","2","서울일TOT","없음","동아시아","2","3"
"14336",38385,"4","1","1","2","2","3","5","4","2","4","서울일TOT","전북일TOT","동아시아","4","3"
"14337",38386,"4","1","1","2","1","3","5","4","2","3","서울일TOT","없음","동아시아","1","3"
"14338",38387,"3","3","1","2","4","5","4","4","1","5","서울일TOT","없음","북아메리카","14","4"
"14339",38388,"2","1","1","2","2","4","5","4","2","3","서울일TOT","없음","동아시아","2","3"
"14340",38389,"2","1","1","2","2","4","5","4","1","2","서울일TOT","없음","동아시아","1","3"
"14341",38391,"1","2","1","11","2","3","5","4","2","5","서울일TOT","없음","유럽","4","1"
"14342",38392,"1","1","1","2","2","3","5","4","1","2","서울일TOT","없음","동아시아","4","3"
"14343",38393,"1","3","2","11","3","3","5","4","1","6","서울일TOT","대구일TOT","기타","16","4"
"14344",38394,"1","3","1","2","5","5","5","4","1","3","대전일TOT","없음","북아메리카","2","4"
"14345",38395,"1","1","1","11","3","3","5","4","1","2","서울일TOT","부산일TOT","오세아니아,중동","11","1"
"14346",38397,"1","1","3","1","2","4","5","4","2","4","제주일TOT","없음","동남아시아","3","3"
"14347",38398,"4","1","3","2","2","4","5","4","2","4","제주일TOT","강원일TOT","동남아시아","3","3"
"14348",38399,"4","1","3","2","1","3","5","4","2","3","제주일TOT","강원일TOT","동남아시아","2","3"
"14349",38400,"2","1","3","2","1","3","5","4","2","3","제주일TOT","없음","동남아시아","2","3"
"14350",38401,"1","1","3","2","1","2","4","4","1","4","제주일TOT","없음","동남아시아","1","3"
"14351",38402,"4","1","2","2","1","2","5","4","2","3","제주일TOT","없음","동남아시아","2","3"
"14352",38403,"1","1","3","2","1","1","5","4","1","2","제주일TOT","없음","동남아시아","3","3"
"14353",38404,"1","1","3","2","1","3","4","4","2","2","제주일TOT","없음","동남아시아","4","3"
"14354",38406,"2","1","3","2","1","3","5","4","2","2","제주일TOT","없음","동남아시아","2","3"
"14355",38407,"1","1","3","2","5","5","4","4","1","3","제주일TOT","없음","동남아시아","3","3"
"14356",38408,"1","1","1","3","2","3","4","4","1","2","서울일TOT","부산일TOT","기타","4","1"
"14357",38409,"1","1","3","2","4","5","5","4","2","3","제주일TOT","없음","동남아시아","2","3"
"14358",38410,"1","1","3","2","1","3","5","4","2","3","제주일TOT","없음","동남아시아","3","3"
"14359",38411,"1","1","3","2","1","3","5","4","2","4","제주일TOT","없음","동남아시아","2","3"
"14360",38412,"1","1","3","2","1","1","5","4","1","2","제주일TOT","없음","동남아시아","2","3"
"14361",38413,"4","3","2","2","5","5","4","4","1","6","서울일TOT","대전일TOT","기타","14","4"
"14362",38414,"2","1","3","2","2","3","5","4","2","4","제주일TOT","없음","동남아시아","2","3"
"14363",38420,"1","1","3","2","5","5","5","4","1","2","제주일TOT","없음","동남아시아","1","3"
"14364",38421,"3","1","3","2","2","3","5","4","2","2","부산일TOT","서울일TOT","동남아시아","3","3"
"14365",38422,"3","3","1","11","4","3","5","4","1","5","제주일TOT","경기일TOT","유럽","5","2"
"14366",38424,"2","1","3","2","1","2","5","4","2","2","부산일TOT","제주일TOT","동남아시아","3","3"
"14367",38426,"3","1","3","2","2","3","5","4","2","4","부산일TOT","제주일TOT","동남아시아","3","3"
"14368",38427,"1","1","1","2","3","4","5","4","2","2","서울일TOT","제주일TOT","북아메리카","1","1"
"14369",38429,"1","1","3","2","1","3","4","4","1","3","제주일TOT","없음","동남아시아","1","3"
"14370",38432,"3","1","1","2","3","5","4","4","1","5","서울일TOT","없음","유럽","3","3"
"14371",38437,"3","3","2","2","4","5","5","4","2","5","서울일TOT","없음","기타","14","4"
"14372",38442,"4","3","1","2","2","3","4","4","1","3","서울일TOT","없음","기타","6","4"
"14373",38443,"1","1","1","3","4","4","4","4","1","2","서울일TOT","부산일TOT","오세아니아,중동","5","1"
"14374",38445,"3","3","1","11","1","2","5","4","2","3","서울일TOT","없음","기타","2","2"
"14375",38449,"2","1","1","1","2","4","5","4","2","3","서울일TOT","없음","동아시아","1","3"
"14376",38452,"1","1","1","11","3","3","5","4","2","2","서울일TOT","부산일TOT","유럽","3","1"
"14377",38459,"4","3","1","2","2","3","4","4","1","4","충북일TOT","없음","동아시아","14","4"
"14378",38461,"4","3","1","2","2","4","4","4","1","2","충북일TOT","없음","동아시아","14","4"
"14379",38462,"1","1","1","1","1","3","5","4","1","2","서울일TOT","없음","동아시아","11","3"
"14380",38463,"1","3","1","2","3","4","4","4","1","4","인천일TOT","없음","유럽","14","4"
"14381",38466,"1","1","3","2","2","3","5","4","2","2","서울일TOT","부산일TOT","동남아시아","5","1"
"14382",38467,"1","3","1","2","4","5","5","4","2","3","서울일TOT","충북일TOT","기타","14","4"
"14383",38468,"1","1","3","2","1","2","5","4","1","3","서울일TOT","강원일TOT","동남아시아","3","3"
"14384",38469,"1","1","1","2","2","4","5","4","1","4","서울일TOT","강원일TOT","동남아시아","1","3"
"14385",38470,"1","1","3","2","1","3","5","4","2","3","서울일TOT","강원일TOT","동남아시아","2","3"
"14386",38473,"2","3","1","2","4","4","5","4","1","3","울산일TOT","서울일TOT","유럽","4","4"
"14387",38474,"1","1","1","2","2","4","5","4","2","2","서울일TOT","강원일TOT","동남아시아","1","3"
"14388",38475,"2","3","1","11","5","4","5","4","1","2","서울일TOT","없음","유럽","14","4"
"14389",38476,"1","1","3","2","3","4","5","4","2","3","서울일TOT","강원일TOT","동남아시아","1","3"
"14390",38479,"1","3","1","2","4","5","5","4","1","3","서울일TOT","없음","유럽","4","4"
"14391",38481,"2","1","1","2","2","3","4","4","2","5","서울일TOT","없음","동남아시아","11","3"
"14392",38484,"2","1","1","2","4","5","5","4","1","4","서울일TOT","부산일TOT","동남아시아","2","3"
"14393",38486,"1","1","1","2","3","4","4","4","2","4","서울일TOT","없음","오세아니아,중동","1","3"
"14394",38487,"3","3","1","2","4","5","5","4","2","5","서울일TOT","없음","유럽","14","4"
"14395",38488,"1","3","1","2","5","5","5","4","1","4","서울일TOT","없음","유럽","4","4"
"14396",38491,"1","1","1","2","1","2","5","4","2","4","서울일TOT","없음","동남아시아","1","3"
"14397",38494,"4","3","1","2","4","5","5","4","1","4","경기일TOT","서울일TOT","기타","4","4"
"14398",38495,"1","3","1","2","4","4","5","4","1","3","경기일TOT","없음","기타","14","4"
"14399",38497,"4","3","1","11","3","3","3","4","1","5","인천일TOT","없음","기타","3","4"
"14400",38498,"2","3","1","2","4","5","5","4","1","3","서울일TOT","없음","기타","2","4"
"14401",38499,"1","3","1","2","2","3","4","4","2","4","인천일TOT","서울일TOT","유럽","4","4"
"14402",38501,"1","3","1","2","3","4","5","4","1","4","서울일TOT","인천일TOT","유럽","3","4"
"14403",38503,"1","3","1","2","5","5","5","4","1","2","서울일TOT","없음","유럽","11","4"
"14404",38504,"2","3","1","2","4","5","5","4","1","3","인천일TOT","서울일TOT","유럽","4","4"
"14405",38506,"1","3","1","2","3","5","5","4","1","4","인천일TOT","서울일TOT","유럽","14","4"
"14406",38507,"3","1","1","2","2","3","4","4","2","2","서울일TOT","없음","동남아시아","2","3"
"14407",38508,"1","1","1","2","2","3","4","4","2","2","서울일TOT","없음","동남아시아","2","3"
"14408",38509,"4","3","1","2","3","4","5","4","2","2","서울일TOT","인천일TOT","유럽","14","4"
"14409",38513,"4","2","1","2","5","5","3","4","2","5","전북일TOT","인천일TOT","동아시아","17","2"
"14410",38514,"3","1","1","2","2","4","5","4","1","4","서울일TOT","강원일TOT","동남아시아","3","3"
"14411",38515,"4","3","1","1","5","5","5","4","1","3","서울일TOT","없음","유럽","14","4"
"14412",38516,"1","1","1","2","2","4","5","4","2","2","서울일TOT","강원일TOT","동남아시아","1","3"
"14413",38520,"3","1","1","11","2","2","4","4","2","1","서울일TOT","없음","동남아시아","1","3"
"14414",38522,"1","1","1","2","2","3","4","4","2","2","서울일TOT","없음","동아시아","1","3"
"14415",38525,"1","3","1","1","1","4","5","4","1","5","서울일TOT","없음","북아메리카","14","4"
"14416",38526,"4","1","1","2","5","5","4","4","2","5","전북일TOT","인천일TOT","동아시아","4","3"
"14417",38530,"4","2","1","11","2","2","4","4","2","2","서울일TOT","전북일TOT","동아시아","17","2"
"14418",38533,"1","1","1","2","2","3","5","4","2","2","서울일TOT","없음","동아시아","1","3"
"14419",38534,"3","3","1","2","2","3","4","4","1","3","대구일TOT","없음","동아시아","14","4"
"14420",38537,"3","1","2","2","1","3","5","4","2","6","서울일TOT","없음","동아시아","1","3"
"14421",38538,"2","3","1","1","1","2","5","4","1","6","서울일TOT","없음","북아메리카","14","4"
"14422",38540,"4","1","1","2","1","3","4","4","2","6","서울일TOT","없음","동아시아","1","3"
"14423",38542,"4","3","1","2","4","5","4","4","1","4","서울일TOT","없음","북아메리카","14","4"
"14424",38547,"2","3","1","12","4","2","5","4","1","2","경기일TOT","서울일TOT","오세아니아,중동","2","2"
"14425",38548,"4","1","1","2","2","3","5","4","2","2","서울일TOT","없음","동아시아","2","3"
"14426",38553,"1","2","1","2","2","3","4","4","1","4","서울일TOT","부산일TOT","동아시아","1","3"
"14427",38561,"4","3","1","2","1","3","5","4","1","3","서울일TOT","없음","동아시아","14","4"
"14428",38574,"3","3","1","12","5","3","5","4","2","3","경기일TOT","서울일TOT","동아시아","2","2"
"14429",38579,"4","1","1","2","2","4","5","4","2","3","서울일TOT","없음","동아시아","3","3"
"14430",38581,"4","3","2","2","4","5","5","4","1","5","인천일TOT","없음","기타","14","4"
"14431",38582,"3","1","1","2","2","3","5","4","2","2","서울일TOT","없음","동아시아","2","3"
"14432",38583,"1","1","1","11","2","3","5","4","2","5","서울일TOT","제주일TOT","북아메리카","3","1"
"14433",38586,"1","3","1","11","5","5","5","4","1","2","서울일TOT","없음","기타","4","4"
"14434",38596,"1","4","3","2","2","4","5","4","1","3","서울일TOT","충북일TOT","기타","15","2"
"14435",38598,"4","1","1","2","2","3","5","4","2","3","서울일TOT","없음","동아시아","2","3"
"14436",38600,"2","3","2","3","4","4","5","4","1","3","경기일TOT","서울일TOT","유럽","1","4"
"14437",38608,"4","1","1","1","1","3","5","4","2","4","서울일TOT","없음","동아시아","2","3"
"14438",38610,"1","3","2","2","5","5","4","4","1","3","대전일TOT","서울일TOT","유럽","14","4"
"14439",38612,"1","3","1","2","1","3","4","4","2","5","인천일TOT","서울일TOT","동아시아","6","4"
"14440",38613,"4","3","1","1","3","5","5","4","1","5","서울일TOT","없음","동아시아","14","4"
"14441",38617,"4","1","1","1","1","3","5","4","2","4","서울일TOT","없음","동아시아","8","3"
"14442",38618,"4","1","1","2","1","3","4","4","2","2","서울일TOT","없음","동아시아","2","3"
"14443",38622,"2","1","1","11","4","3","5","4","1","2","경기일TOT","서울일TOT","동아시아","2","2"
"14444",38626,"4","1","2","2","2","3","5","4","2","3","서울일TOT","없음","동아시아","2","3"
